customerID,gender,InternetService,Contract,tenure,MonthlyCharges,TotalCharges
2233-FAGXV,Female,No,Month-to-month,5,24.3,132.25
5605-IYGFG,Female,Fiber optic,Month-to-month,7,69.85,515.45
7663-ZTEGJ,Male,Fiber optic,One year,29,100.55,2830.45
3935-TBRZZ,Male,No,One year,44,25.7,1110.5
8111-BKVDS,Female,DSL,Month-to-month,10,40.7,449.3
2055-SIFSS,Female,DSL,Month-to-month,55,51.65,2838.55
2806-MLNTI,Male,Fiber optic,One year,52,105.1,5376.4
8734-DKSTZ,Female,Fiber optic,Month-to-month,10,85.95,858.6
4360-PNRQB,Male,Fiber optic,Month-to-month,18,75.6,1395.05
6152-ONASV,Female,DSL,One year,68,58.25,3975.7
9063-ZGTUY,Female,No,Month-to-month,61,19.4,1182.55
7781-HVGMK,Female,DSL,Two year,72,65.2,4784.45
2181-UAESM,Male,DSL,Month-to-month,2,53.45,119.5
2957-LOLHO,Male,DSL,Month-to-month,12,45.4,518.9
6048-NJXHX,Male,No,Two year,41,19.75,899.45
2320-SLKMB,Female,DSL,Month-to-month,26,44.45,1183.8
4980-URKXC,Male,No,One year,36,20.85,720.05
4376-KFVRS,Male,Fiber optic,Two year,72,114.05,8468.2
5886-VLQVU,Male,Fiber optic,Month-to-month,35,89.85,3161.2
3577-AMVUX,Male,DSL,Month-to-month,1,55.05,55.05
0771-WLCLA,Female,Fiber optic,Month-to-month,16,112.95,1882.55
5628-RKIFK,Female,Fiber optic,Month-to-month,49,101.55,5070.4
0206-TBWLC,Female,Fiber optic,One year,54,114.65,6049.5
2937-FTHUR,Female,DSL,Month-to-month,18,64.8,1166.7
1910-FMXJM,Female,Fiber optic,Month-to-month,36,80.4,2937.65
7752-XUSCI,Female,Fiber optic,Month-to-month,60,105.9,6396.45
4110-PFEUZ,Female,Fiber optic,Month-to-month,1,69.55,69.55
0732-OCQOC,Female,No,Two year,52,25.05,1270.25
5168-MSWXT,Male,Fiber optic,Month-to-month,8,94.75,759.55
1090-ESELR,Male,Fiber optic,Two year,72,105.5,7611.55
8592-PLTMQ,Female,No,One year,64,24.7,1642.75
5760-WRAHC,Female,DSL,Month-to-month,22,69.75,1545.4
8847-GEOOQ,Male,DSL,Month-to-month,60,60.2,3582.4
0256-LTHVJ,Female,Fiber optic,Month-to-month,28,81.05,2227.1
4785-FCIFB,Female,No,Two year,61,24.4,1417.9
8313-NDOIA,Female,Fiber optic,Month-to-month,24,104.15,2494.65
5149-CUZUJ,Male,Fiber optic,One year,28,92.9,2768.35
0942-KOWSM,Female,DSL,Two year,30,80.8,2369.3
4237-CLSMM,Male,No,Month-to-month,2,20.0,38.0
1452-VOQCH,Male,Fiber optic,Month-to-month,1,75.1,75.1
4719-UMSIY,Male,No,Month-to-month,6,19.65,100.9
6614-VBEGU,Female,DSL,Month-to-month,24,69.45,1614.05
0880-TKATG,Male,Fiber optic,Month-to-month,4,101.15,385.9
3811-VBYBZ,Male,Fiber optic,Month-to-month,7,99.8,673.25
1480-BKXGA,Male,Fiber optic,Two year,72,116.05,8404.9
2996-XAUVF,Male,DSL,Two year,70,40.05,2799.75
9076-AXYIK,Male,Fiber optic,Two year,64,102.1,6538.45
5968-XQIVE,Male,Fiber optic,One year,72,89.7,6588.95
8896-RAZCR,Female,No,Two year,44,19.9,868.1
4640-UHDOS,Female,DSL,Month-to-month,13,55.95,734.35
4933-IKULF,Female,No,One year,17,20.65,330.6
3583-EKAPL,Male,DSL,Month-to-month,1,55.0,55.0
1304-BCCFO,Male,DSL,Month-to-month,9,70.05,564.4
4104-PVRPS,Male,DSL,Month-to-month,24,53.6,1315.35
9399-APLBT,Female,Fiber optic,Month-to-month,1,74.7,74.7
2359-KMGLI,Male,Fiber optic,Month-to-month,24,80.25,1861.5
3780-DDGSE,Male,DSL,Month-to-month,35,76.05,2747.2
4431-EDMIQ,Female,DSL,Month-to-month,7,75.7,554.05
0306-JAELE,Male,Fiber optic,Month-to-month,5,96.1,453.4
6227-HWPWX,Female,Fiber optic,Month-to-month,15,69.0,994.8
0486-LGCCH,Male,No,Two year,11,19.65,225.75
0447-BEMNG,Female,DSL,Month-to-month,48,45.3,2145.0
4612-SSVHJ,Female,Fiber optic,Month-to-month,20,81.45,1671.6
5168-MQQCA,Female,Fiber optic,One year,72,108.5,8003.8
5949-XIKAE,Female,Fiber optic,Month-to-month,8,83.55,680.05
7971-HLVXI,Male,Fiber optic,Two year,72,84.5,6130.85
9094-AZPHK,Female,Fiber optic,Month-to-month,15,100.15,1415.0
3649-JPUGY,Male,DSL,Two year,72,88.6,6201.95
4472-LVYGI,Female,DSL,Two year,0,52.55,
8372-JUXUI,Male,Fiber optic,Month-to-month,1,74.35,74.35
3552-CTCYF,Male,Fiber optic,Two year,63,104.8,6597.25
6778-YSNIH,Female,DSL,Month-to-month,2,59.0,114.15
0388-EOPEX,Female,Fiber optic,Month-to-month,2,74.4,139.4
5756-OZRIO,Male,DSL,One year,61,64.05,3902.6
6579-JPICP,Male,No,Month-to-month,1,20.4,20.4
8205-OTCHB,Male,DSL,One year,22,43.75,903.6
4134-BSXLX,Male,DSL,Month-to-month,28,60.9,1785.65
0505-SPOOW,Female,No,Two year,70,19.8,1397.65
6235-VDHOM,Female,DSL,Month-to-month,5,28.45,131.05
7783-YKGDV,Female,Fiber optic,Month-to-month,12,99.7,1238.45
4374-YMUSQ,Male,Fiber optic,One year,34,116.25,3899.05
4513-CXYIX,Female,Fiber optic,Two year,71,80.7,5676.0
3957-HHLMR,Female,DSL,One year,70,65.2,4543.15
7803-XOCCZ,Female,Fiber optic,Month-to-month,52,84.05,4326.8
5736-YEJAX,Male,DSL,Two year,69,79.45,5502.55
5609-CEBID,Female,Fiber optic,Month-to-month,20,94.1,1782.4
8981-FJGLA,Male,Fiber optic,Month-to-month,11,78.0,851.8
7218-HKQFK,Male,Fiber optic,Month-to-month,2,94.2,167.5
4636-QRJKY,Female,Fiber optic,Month-to-month,6,80.5,502.85
1135-LMECX,Female,No,Month-to-month,1,19.85,19.85
4332-MUOEZ,Male,Fiber optic,One year,20,94.3,1818.3
8535-SFUTN,Male,Fiber optic,Month-to-month,61,106.45,6300.15
5956-VKDTT,Female,Fiber optic,Month-to-month,5,74.35,334.8
8677-HDZEE,Female,Fiber optic,Month-to-month,56,105.45,5916.95
2475-MROZF,Male,Fiber optic,Month-to-month,30,95.0,2852.4
9412-GHEEC,Male,Fiber optic,Month-to-month,40,104.8,4131.95
3482-ABPKK,Female,DSL,One year,28,54.3,1546.3
6705-LXORM,Female,Fiber optic,Month-to-month,5,70.05,302.6
0257-ZESQC,Female,Fiber optic,Month-to-month,27,75.2,1929.35
7531-GQHME,Male,No,Month-to-month,12,20.05,265.45
5174-ITUMV,Male,Fiber optic,One year,67,105.4,6989.45
4109-CYRBD,Male,DSL,Month-to-month,29,51.6,1442.0
0913-XWSCN,Male,Fiber optic,Month-to-month,55,85.5,4713.4
6825-UYPFK,Female,Fiber optic,Month-to-month,23,75.6,1758.6
8397-MVTAZ,Male,Fiber optic,Month-to-month,34,100.05,3480.0
0750-EBAIU,Male,Fiber optic,One year,52,91.25,4738.3
8606-CIQUL,Male,Fiber optic,Two year,72,115.75,8399.15
3571-DPYUH,Male,Fiber optic,One year,58,94.7,5430.35
7601-GNDYK,Male,No,Two year,35,19.6,686.95
0356-OBMAC,Female,Fiber optic,Two year,56,99.9,5706.3
8067-NIOYM,Female,No,Two year,24,21.1,490.65
1403-GYAFU,Male,No,Two year,70,20.05,1360.25
4234-XTNEA,Male,Fiber optic,Month-to-month,2,79.95,174.45
1297-VQDRP,Male,Fiber optic,One year,68,107.15,7379.8
9282-IZGQK,Female,Fiber optic,Month-to-month,1,85.0,85.0
5348-CAGXB,Male,Fiber optic,Month-to-month,12,89.55,1021.75
0621-HJWXJ,Female,Fiber optic,Month-to-month,63,81.55,5029.05
5844-QVTAT,Female,DSL,One year,33,58.45,1955.4
8905-IAZPF,Female,Fiber optic,One year,69,95.65,6744.2
5394-MEITZ,Female,DSL,Two year,60,80.6,4946.7
6859-QNXIQ,Female,Fiber optic,Two year,72,113.1,8248.5
2782-LFZVW,Female,DSL,Month-to-month,11,58.95,601.6
2866-IKBTM,Female,No,Month-to-month,1,19.55,19.55
1342-JPNKI,Male,Fiber optic,Month-to-month,10,86.05,834.1
2817-NTQDO,Male,DSL,Month-to-month,13,45.55,597.0
7129-AZJDE,Male,Fiber optic,One year,34,78.95,2647.2
6986-IJDHX,Male,Fiber optic,Month-to-month,39,86.3,3266.0
2560-PPCHE,Female,Fiber optic,One year,65,105.05,6744.25
4676-MQUEA,Male,Fiber optic,One year,50,101.9,5265.5
8138-EALND,Male,No,Month-to-month,15,19.75,311.6
3580-HYCSP,Male,Fiber optic,Two year,72,110.3,7966.9
1352-HNSAW,Female,Fiber optic,Two year,72,115.6,8220.4
2075-PUEPR,Male,No,Two year,55,19.35,1153.25
1982-FEBTD,Female,No,Two year,23,25.6,514.75
5301-GAUUY,Male,Fiber optic,Month-to-month,32,80.35,2596.15
5791-KAJFD,Female,DSL,One year,56,68.75,3808.0
2654-VBVPB,Female,No,Month-to-month,1,19.9,19.9
1154-HYWWO,Male,DSL,One year,38,70.6,2708.2
2501-XWWTZ,Male,Fiber optic,Month-to-month,11,70.2,760.05
3716-UVSPD,Male,DSL,Month-to-month,1,49.3,49.3
6815-ABQFQ,Male,Fiber optic,One year,56,107.25,6033.3
7343-EOBEU,Male,No,Month-to-month,3,23.6,89.05
3701-SFMUH,Male,DSL,Month-to-month,7,69.7,516.15
6103-LIANB,Male,Fiber optic,Two year,59,99.5,5861.75
7319-VENRZ,Male,DSL,Month-to-month,7,64.3,445.95
5846-NEQVZ,Male,DSL,Two year,71,70.85,4973.4
6967-QIQRV,Male,Fiber optic,One year,15,101.9,1667.25
5781-RFZRP,Male,DSL,Two year,71,73.5,5357.75
0939-YAPAF,Female,Fiber optic,Month-to-month,35,100.25,3527.6
0308-IVGOK,Female,DSL,One year,11,40.4,422.6
7293-LSCDV,Female,No,Two year,60,19.25,1103.25
7025-WCBNE,Male,DSL,Two year,47,59.6,2754.0
5756-JYOJT,Female,DSL,One year,11,64.9,697.25
4710-FDUIZ,Male,Fiber optic,One year,56,100.3,5614.45
6030-REHUX,Female,Fiber optic,Month-to-month,28,110.85,3204.4
9548-LIGTA,Male,DSL,Two year,61,81.05,4747.65
5150-LJNSR,Male,Fiber optic,One year,31,98.05,3082.1
8270-RKSAP,Male,Fiber optic,Month-to-month,9,70.5,597.9
6522-YRBXD,Male,Fiber optic,Month-to-month,35,94.55,3365.4
2640-LYMOV,Male,No,Month-to-month,2,19.65,38.8
1218-VKFPE,Female,No,Month-to-month,12,19.0,233.55
3627-FHKBK,Female,Fiber optic,Month-to-month,1,75.3,75.3
2865-TCHJW,Female,Fiber optic,Month-to-month,4,89.2,346.2
1423-BMPBQ,Female,No,Month-to-month,1,19.0,19.0
2393-DIVAI,Female,No,Month-to-month,3,20.0,61.7
5192-EBGOV,Female,Fiber optic,Month-to-month,1,85.7,85.7
4568-KNYWR,Male,DSL,Two year,52,63.25,3342.45
8752-IMQOS,Male,No,One year,5,20.1,85.1
0742-LAFQK,Male,Fiber optic,Two year,72,99.15,7422.1
0795-LAFGP,Male,DSL,Two year,71,90.4,6668.05
0619-OLYUR,Male,Fiber optic,Two year,72,111.9,8071.05
5512-IDZEI,Male,No,One year,46,24.9,1174.8
0459-SPZHJ,Male,DSL,Two year,63,83.5,5435.0
0215-BQKGS,Male,Fiber optic,Month-to-month,30,84.3,2438.6
9244-ZVAPM,Male,DSL,Month-to-month,1,45.6,45.6
0719-SYFRB,Female,DSL,Month-to-month,12,61.65,713.75
8208-EUMTE,Male,DSL,Two year,16,54.85,916.15
5172-MIGPM,Male,DSL,Month-to-month,4,65.55,237.2
1710-RCXUS,Male,Fiber optic,One year,51,90.35,4614.55
0374-FIUCA,Male,No,Two year,65,20.4,1414.45
5839-SUYVZ,Male,Fiber optic,Month-to-month,16,74.55,1170.5
5173-ZXXXL,Male,No,One year,2,19.95,47.7
1096-ADRUX,Female,Fiber optic,One year,66,74.25,4859.25
2001-MCUUW,Male,Fiber optic,Two year,46,108.65,4903.2
2731-GJRDG,Female,Fiber optic,One year,32,109.55,3608.0
4723-BEGSG,Male,DSL,Two year,72,86.65,6094.25
6516-NKQBO,Male,DSL,Two year,38,81.0,3084.9
8672-OAUPW,Male,DSL,One year,51,47.85,2356.75
8207-DMRVL,Male,Fiber optic,Two year,72,114.55,8306.05
3419-SNJJD,Female,Fiber optic,Month-to-month,65,105.25,6786.4
6543-CPZMK,Male,DSL,Month-to-month,9,29.95,248.95
4765-OXPPD,Female,DSL,Month-to-month,9,65.0,663.05
2804-ETQDK,Male,No,Two year,66,20.55,1357.1
6689-VRRTK,Female,Fiber optic,One year,44,109.8,4860.35
7138-GIRSH,Male,DSL,Two year,50,69.5,3418.2
9396-ZSFLL,Female,DSL,Month-to-month,15,48.85,631.4
6464-KEXXH,Male,DSL,Month-to-month,8,25.25,186.3
7134-MJPDY,Female,Fiber optic,One year,66,102.85,6976.75
5240-CAOYT,Female,Fiber optic,Month-to-month,57,87.55,4884.85
4059-IIEBK,Female,Fiber optic,Month-to-month,7,78.55,522.95
4881-JVQOD,Male,DSL,Month-to-month,10,34.55,362.6
0516-UXRMT,Female,Fiber optic,One year,62,92.05,5755.8
4851-BQDNX,Male,Fiber optic,One year,40,85.05,3355.65
5148-HKFIR,Female,No,Two year,20,19.7,406.95
1009-IRMNA,Female,No,Month-to-month,7,20.0,137.6
3003-CMDUU,Female,Fiber optic,Month-to-month,25,95.15,2395.7
5016-IBERQ,Male,Fiber optic,Month-to-month,23,84.25,1968.1
6797-UCJHZ,Female,Fiber optic,One year,66,104.6,6819.45
2469-DTSGX,Female,Fiber optic,Two year,72,111.65,7943.45
4554-YGZIH,Male,Fiber optic,Month-to-month,49,90.05,4547.25
5099-BAILX,Male,Fiber optic,Month-to-month,43,110.75,4687.9
9931-KGHOA,Female,DSL,Month-to-month,46,55.0,2473.95
1775-KWJKQ,Male,DSL,Two year,72,89.85,6562.9
7665-VIGUD,Male,No,One year,10,20.35,176.3
9411-TPQQV,Female,DSL,One year,40,54.55,2236.2
7207-RMRDB,Female,Fiber optic,Month-to-month,65,105.5,6985.65
7954-MLBUN,Male,Fiber optic,Two year,31,99.45,3109.9
2077-DDHJK,Female,DSL,Two year,68,70.9,4911.35
4913-EHYUI,Male,Fiber optic,One year,56,104.55,5794.65
0195-IESCP,Male,Fiber optic,Month-to-month,10,85.25,855.3
9574-BOSMD,Male,No,Two year,68,25.4,1620.2
4580-TMHJU,Female,DSL,Month-to-month,43,56.15,2499.3
0970-ETWGE,Male,Fiber optic,Month-to-month,1,89.55,89.55
4908-XAXAY,Female,Fiber optic,One year,49,89.85,4287.2
8404-VLQFB,Female,No,Month-to-month,15,25.25,394.85
1626-ERCMM,Male,Fiber optic,Month-to-month,20,94.55,1899.65
0887-HJGAR,Male,DSL,Month-to-month,1,45.7,45.7
2391-IPLOP,Male,DSL,One year,50,69.65,3442.15
5644-PDMZC,Female,Fiber optic,Month-to-month,2,89.5,161.5
3509-GWQGF,Male,Fiber optic,Month-to-month,24,70.0,1732.6
9576-ANLXO,Female,Fiber optic,Month-to-month,3,69.55,222.3
2024-BASKD,Female,Fiber optic,Month-to-month,1,74.6,74.6
5845-BZZIB,Male,No,Two year,35,20.1,655.3
1140-UKVZG,Female,No,Month-to-month,17,24.8,475.25
4160-AMJTL,Female,No,Month-to-month,8,19.65,164.3
5183-SNMJQ,Male,Fiber optic,Month-to-month,10,95.1,865.1
8100-PNJMH,Male,DSL,Two year,68,88.85,6132.7
7838-LAZFO,Male,DSL,One year,45,78.8,3597.5
4464-JCOLN,Male,No,One year,2,19.85,35.9
2085-JVGAD,Male,No,Month-to-month,37,20.35,697.65
5650-VDUDS,Female,DSL,Month-to-month,4,24.25,96.05
8095-WANWK,Female,DSL,Month-to-month,10,45.25,428.7
3030-ZKIWL,Male,No,Month-to-month,1,20.05,20.05
9565-FLVCG,Male,DSL,Two year,65,69.55,4459.15
8755-OGKNA,Female,No,Two year,57,19.5,1167.6
2800-VEQXM,Female,Fiber optic,Month-to-month,3,74.75,238.1
7538-GWHML,Female,Fiber optic,Month-to-month,2,69.65,145.15
5533-RJFTJ,Male,DSL,Month-to-month,49,30.2,1453.1
3859-CVCET,Female,DSL,Month-to-month,4,45.65,191.05
0214-JHPFW,Female,DSL,Two year,70,57.8,4039.3
5642-MHDQT,Female,No,One year,53,19.85,1039.45
3088-FVYWK,Male,No,Two year,53,25.55,1336.1
3276-HDUEG,Female,Fiber optic,Month-to-month,1,75.05,75.05
9092-GDZKO,Male,No,Month-to-month,22,24.85,493.4
0823-HSCDJ,Male,DSL,Month-to-month,52,49.15,2550.9
3729-OWRVL,Male,Fiber optic,Two year,65,110.35,7246.15
2324-AALNO,Female,No,One year,48,24.55,1203.95
0822-GAVAP,Female,DSL,Month-to-month,2,34.7,62.25
5760-IFJOZ,Male,Fiber optic,Month-to-month,3,107.95,313.6
2826-UWHIS,Male,Fiber optic,Month-to-month,45,81.4,3775.85
1448-PWKYE,Male,Fiber optic,Month-to-month,1,80.0,80.0
7501-IWUNG,Female,DSL,Two year,61,73.8,4616.05
4957-TREIR,Male,DSL,Month-to-month,3,64.4,195.65
7251-LJBQN,Female,Fiber optic,One year,40,103.75,4188.4
8040-MNRTF,Female,Fiber optic,Month-to-month,1,71.1,71.1
1536-HBSWP,Female,DSL,Month-to-month,1,49.9,49.9
5313-FPXWG,Male,No,One year,51,24.6,1266.4
0067-DKWBL,Male,DSL,Month-to-month,2,49.25,91.1
0946-FKYTX,Male,DSL,One year,52,30.1,1623.4
5076-YVXCM,Male,Fiber optic,Month-to-month,51,83.4,4149.45
8262-COGGB,Male,No,Month-to-month,1,20.45,20.45
6663-JOCQO,Male,DSL,One year,31,75.25,2344.5
9620-QJREV,Male,No,One year,47,20.55,1013.05
2276-YDAVZ,Female,Fiber optic,Month-to-month,3,75.1,270.7
2682-KEVRP,Female,No,One year,22,20.05,417.0
2480-JZOSN,Female,No,Month-to-month,1,20.65,20.65
0078-XZMHT,Male,DSL,Two year,72,85.15,6316.2
5896-NPFWW,Male,DSL,Month-to-month,3,50.15,168.15
9978-HYCIN,Male,Fiber optic,One year,47,84.95,4018.05
8338-QIUNR,Male,DSL,Two year,72,66.5,4811.6
1525-LNLOJ,Male,DSL,Two year,66,63.3,4189.7
9450-TRJUU,Male,Fiber optic,Month-to-month,35,83.15,2848.45
1766-GKNMI,Male,Fiber optic,Month-to-month,29,84.9,2516.2
6942-LBFDP,Female,No,Month-to-month,2,20.55,33.6
1456-TWCGB,Male,DSL,Month-to-month,4,49.25,208.45
7133-VBDCG,Female,Fiber optic,Month-to-month,25,79.85,2015.35
7596-ZYWBB,Female,DSL,Two year,65,59.6,3739.8
8329-UTMVM,Male,Fiber optic,One year,27,104.65,2964.0
3014-WJKSM,Male,Fiber optic,Month-to-month,29,75.3,2263.4
3347-YJZZE,Male,DSL,Month-to-month,29,80.1,2211.8
1029-QFBEN,Male,No,Month-to-month,1,19.55,19.55
7929-DMBCV,Female,Fiber optic,Month-to-month,20,81.0,1683.7
9661-JALZV,Female,No,Two year,58,24.7,1519.0
5433-KYGHE,Female,Fiber optic,Month-to-month,14,86.0,1164.05
4312-KFRXN,Male,No,Two year,72,25.4,1710.9
5575-TPIZQ,Male,Fiber optic,Month-to-month,46,89.15,4245.55
0114-IGABW,Female,DSL,Two year,71,58.25,4145.9
9944-AEXBM,Male,Fiber optic,Month-to-month,32,85.65,2664.3
1853-ARAAQ,Female,DSL,Month-to-month,26,50.35,1277.5
6952-OMNWB,Male,Fiber optic,Month-to-month,68,80.35,5589.3
4697-LUPSU,Male,No,One year,2,20.2,34.75
8434-VGEQQ,Male,No,Two year,61,20.55,1305.95
4952-YSOGZ,Female,Fiber optic,Month-to-month,4,85.95,381.3
1589-AGTLK,Male,DSL,Month-to-month,3,45.35,141.5
5244-IRFIH,Male,Fiber optic,Month-to-month,33,94.5,3105.55
6549-YMFAW,Male,No,Month-to-month,9,21.25,204.55
4950-HKQTE,Female,No,Two year,22,26.25,605.9
6786-OBWQR,Female,Fiber optic,Month-to-month,5,80.85,356.1
2684-EIWEO,Female,Fiber optic,Month-to-month,30,91.7,2758.15
2753-JMMCV,Male,DSL,Two year,65,74.2,4805.65
6439-GTPCA,Female,Fiber optic,Month-to-month,45,87.25,3941.7
6621-YOBKI,Male,No,Month-to-month,5,20.35,92.75
1216-JWVUX,Male,Fiber optic,Month-to-month,25,75.5,1901.05
7564-GHCVB,Female,Fiber optic,Two year,72,79.05,5730.7
1173-NOEYG,Female,Fiber optic,Month-to-month,27,90.15,2423.4
7595-EHCDL,Male,DSL,Month-to-month,32,50.6,1653.45
6647-ZEDXT,Female,Fiber optic,One year,30,110.45,3327.05
2521-NPUZR,Male,Fiber optic,Two year,70,101.0,7085.5
1307-TVUFB,Male,Fiber optic,Month-to-month,42,79.35,3344.1
7503-MIOGA,Female,DSL,Two year,72,89.85,6697.35
4381-MHQDC,Female,DSL,Two year,47,65.0,2879.9
6923-JHPMP,Female,Fiber optic,Month-to-month,2,80.45,137.1
5138-WVKYJ,Male,Fiber optic,Month-to-month,10,98.55,1008.55
4018-PPNDW,Female,No,Two year,61,24.1,1551.6
1635-FJFCC,Female,DSL,Month-to-month,5,44.05,202.15
2499-AJYUA,Female,Fiber optic,Two year,72,110.8,7882.25
6919-ELBGL,Male,Fiber optic,Two year,72,114.95,8196.4
3966-HRMZA,Female,Fiber optic,Month-to-month,3,75.05,202.9
6425-JWTDV,Male,No,Two year,48,19.25,855.1
8405-IGQFX,Female,Fiber optic,One year,63,90.05,5817.0
8224-IVVPA,Female,DSL,Month-to-month,27,56.7,1652.95
9477-LGWQI,Male,DSL,Two year,70,80.15,5600.15
1410-RSCMR,Male,DSL,Month-to-month,7,71.35,515.75
3115-CZMZD,Male,No,Two year,0,20.25,
0139-IVFJG,Female,Fiber optic,Month-to-month,2,90.35,190.5
6683-VLCTZ,Male,Fiber optic,Month-to-month,20,98.55,1842.8
5730-DBDSI,Male,No,Two year,66,19.7,1253.8
0030-FNXPP,Female,No,Month-to-month,3,19.85,57.2
2189-WWOEW,Female,Fiber optic,Month-to-month,15,85.9,1269.55
5684-FJVYR,Female,Fiber optic,Two year,72,90.35,6563.4
4013-GUXND,Male,No,Month-to-month,1,20.8,20.8
1894-IGFSG,Female,Fiber optic,Month-to-month,22,89.25,1907.85
7379-POKDZ,Male,Fiber optic,Month-to-month,3,70.3,208.85
1266-NZYUI,Female,DSL,Two year,72,66.85,4758.8
7969-FFOWG,Male,No,Two year,65,19.9,1292.6
4718-DHSMV,Female,DSL,Month-to-month,11,35.8,363.15
5175-WLYXL,Male,Fiber optic,Month-to-month,22,78.85,1600.25
7817-OMJNA,Male,No,One year,14,20.4,275.7
8728-SKJLR,Male,Fiber optic,Month-to-month,41,74.25,3089.1
3137-NYQQI,Male,DSL,One year,17,64.8,1175.6
7706-DZNKK,Male,No,Month-to-month,11,20.45,237.3
0236-HFWSV,Male,Fiber optic,Month-to-month,15,93.35,1444.65
3900-AQPHZ,Female,No,Month-to-month,1,19.9,19.9
5842-POCOP,Female,Fiber optic,Month-to-month,5,88.9,454.15
2037-XJFUP,Male,Fiber optic,One year,33,95.8,3036.75
8823-RLPWL,Female,Fiber optic,Two year,72,110.65,8065.65
9505-SQFSW,Female,DSL,Month-to-month,3,40.3,92.5
7314-OXENN,Male,Fiber optic,Month-to-month,2,82.0,184.65
3758-CKOQL,Female,Fiber optic,One year,59,107.0,6152.3
0322-CHQRU,Male,DSL,Month-to-month,2,45.35,89.5
5676-CFLYY,Male,DSL,Two year,71,73.35,5154.5
7521-AFHAB,Female,DSL,Month-to-month,5,44.8,220.45
0285-INHLN,Male,DSL,Month-to-month,27,54.75,1510.3
4678-DVQEO,Female,DSL,Month-to-month,1,52.2,52.2
5125-CNDSP,Male,DSL,One year,63,40.6,2588.95
0691-IFBQW,Female,Fiber optic,One year,46,110.0,4874.8
4992-LTJNE,Male,DSL,Two year,72,55.3,3983.6
2202-OUTMO,Female,DSL,Month-to-month,34,60.85,2003.6
0810-BDHAW,Female,DSL,One year,24,78.4,1832.4
0229-LFJAF,Male,DSL,Two year,72,69.65,4908.25
7131-ZQZNK,Female,DSL,Two year,60,59.85,3590.2
3442-ZHHCC,Male,DSL,One year,68,76.9,5023.0
5726-CVNYA,Female,No,Two year,8,19.85,146.6
9871-ELEYA,Female,DSL,Two year,34,67.65,2339.3
4257-GAESD,Female,DSL,Month-to-month,6,45.0,298.7
5173-WXOQV,Male,DSL,Month-to-month,2,64.2,143.65
2040-OBMLJ,Male,Fiber optic,One year,31,81.7,2548.65
6286-ZHAOK,Female,No,Month-to-month,20,25.55,507.4
3807-XHCJH,Female,No,Month-to-month,1,20.0,20.0
3009-JWMPU,Male,Fiber optic,One year,62,96.75,6125.4
5671-RQRLP,Female,Fiber optic,Two year,70,75.65,5411.4
1450-GALXR,Female,Fiber optic,Month-to-month,10,98.5,1058.25
8859-AXJZP,Male,No,Two year,39,23.8,903.8
3174-AKMAS,Female,DSL,Two year,46,64.2,3009.5
3138-BKYAV,Male,Fiber optic,Month-to-month,6,85.35,489.45
9926-PJHDQ,Female,DSL,Two year,72,76.8,5468.45
7382-DFJTU,Male,DSL,Month-to-month,18,55.2,1058.1
2798-NYLMZ,Male,Fiber optic,Two year,71,108.55,7616.0
4289-DTDKW,Male,Fiber optic,Month-to-month,40,101.3,4113.1
1820-TQVEV,Male,Fiber optic,Month-to-month,1,69.55,69.55
2239-JALAW,Male,Fiber optic,One year,58,103.25,6017.65
4853-RULSV,Male,Fiber optic,Two year,70,104.0,7250.15
8098-TDCBU,Female,No,Two year,42,25.25,1108.2
3551-GAEGL,Male,DSL,One year,34,30.4,938.65
4785-NKHCX,Male,No,Month-to-month,5,20.05,94.15
3196-NVXLZ,Female,Fiber optic,Month-to-month,25,84.6,2088.05
6275-YDUVO,Female,Fiber optic,Month-to-month,2,86.2,178.7
0036-IHMOT,Female,Fiber optic,One year,55,103.7,5656.75
0115-TFERT,Male,Fiber optic,Month-to-month,21,111.2,2317.1
4178-EGMON,Male,Fiber optic,Two year,70,88.0,5986.45
4220-TINQT,Female,Fiber optic,Month-to-month,61,106.35,6751.35
5318-YKDPV,Male,DSL,Two year,43,79.15,3566.6
7975-TZMLR,Male,Fiber optic,One year,47,103.1,4889.3
0295-QVKPB,Male,DSL,Month-to-month,5,63.95,318.1
4335-BSMJS,Female,No,Two year,62,25.8,1563.95
2311-QYMUQ,Female,Fiber optic,Month-to-month,16,89.45,1430.25
3643-AHCFP,Male,Fiber optic,Month-to-month,7,95.6,644.35
9146-JRIOX,Female,No,Month-to-month,14,25.55,372.45
3104-OWCGK,Male,Fiber optic,One year,60,90.95,5453.4
5337-IIWKZ,Male,DSL,Month-to-month,34,44.85,1442.6
9101-BWFSS,Female,Fiber optic,One year,50,108.55,5610.7
9650-VBUOG,Male,No,Two year,38,25.05,963.95
3487-EARAT,Female,DSL,One year,70,74.1,5222.3
2672-TGEFF,Female,Fiber optic,Month-to-month,37,88.8,3340.55
9231-ZJYAM,Female,Fiber optic,Month-to-month,4,78.85,292.8
4250-WAROZ,Male,Fiber optic,Month-to-month,60,93.25,5774.55
8184-WMOFI,Male,DSL,One year,62,71.4,4487.3
6982-SSHFK,Male,DSL,Month-to-month,1,44.4,44.4
6092-QZVPP,Male,DSL,Month-to-month,36,79.2,2854.95
4625-LAMOB,Male,No,Two year,44,20.4,905.55
0727-BMPLR,Female,Fiber optic,One year,55,100.0,5509.3
